"case","event","startTime","completeTime","simulated:logProbability","concept:simulated"
"283","F","2020/06/17 16:27:38.676","2020/06/17 16:27:38.676","-4.852030263919617","true"
"283","D","2020/06/17 16:28:38.676","2020/06/17 16:28:38.676","-4.852030263919617","true"
"283","A","2020/06/17 16:29:38.676","2020/06/17 16:29:38.676","-4.852030263919617","true"
"283","B","2020/06/17 16:30:38.676","2020/06/17 16:30:38.676","-4.852030263919617","true"
"283","D","2020/06/17 16:32:38.676","2020/06/17 16:32:38.676","-4.852030263919617","true"
"283","E","2020/06/17 16:34:38.676","2020/06/17 16:34:38.676","-4.852030263919617","true"
"283","B","2020/06/17 16:35:38.676","2020/06/17 16:35:38.676","-4.852030263919617","true"
"283","C","2020/06/17 16:36:38.676","2020/06/17 16:36:38.676","-4.852030263919617","true"
"283","A","2020/06/17 16:37:38.676","2020/06/17 16:37:38.676","-4.852030263919617","true"
"283","F","2020/06/17 16:39:38.676","2020/06/17 16:39:38.676","-4.852030263919617","true"
"284","A","2020/06/17 16:30:48.343","2020/06/17 16:30:48.343","-5.545177444479562","true"
"284","F","2020/06/17 16:31:48.343","2020/06/17 16:31:48.343","-5.545177444479562","true"
"284","D","2020/06/17 16:32:48.343","2020/06/17 16:32:48.343","-5.545177444479562","true"
"284","B","2020/06/17 16:33:48.343","2020/06/17 16:33:48.343","-5.545177444479562","true"
"284","D","2020/06/17 16:35:48.343","2020/06/17 16:35:48.343","-5.545177444479562","true"
"284","B","2020/06/17 16:37:48.343","2020/06/17 16:37:48.343","-5.545177444479562","true"
"284","E","2020/06/17 16:38:48.343","2020/06/17 16:38:48.343","-5.545177444479562","true"
"284","C","2020/06/17 16:39:48.343","2020/06/17 16:39:48.343","-5.545177444479562","true"
"284","A","2020/06/17 16:40:48.343","2020/06/17 16:40:48.343","-5.545177444479562","true"
"284","F","2020/06/17 16:42:48.343","2020/06/17 16:42:48.343","-5.545177444479562","true"
"285","D","2020/06/17 16:31:29.547","2020/06/17 16:31:29.547","-4.852030263919617","true"
"285","C","2020/06/17 16:32:29.547","2020/06/17 16:32:29.547","-4.852030263919617","true"
"285","A","2020/06/17 16:33:29.547","2020/06/17 16:33:29.547","-4.852030263919617","true"
"285","F","2020/06/17 16:34:29.547","2020/06/17 16:34:29.547","-4.852030263919617","true"
"285","A","2020/06/17 16:36:29.547","2020/06/17 16:36:29.547","-4.852030263919617","true"
"285","F","2020/06/17 16:37:29.547","2020/06/17 16:37:29.547","-4.852030263919617","true"
"285","A","2020/06/17 16:39:29.547","2020/06/17 16:39:29.547","-4.852030263919617","true"
"285","F","2020/06/17 16:40:29.547","2020/06/17 16:40:29.547","-4.852030263919617","true"
"285","A","2020/06/17 16:42:29.547","2020/06/17 16:42:29.547","-4.852030263919617","true"
"285","F","2020/06/17 16:43:29.547","2020/06/17 16:43:29.547","-4.852030263919617","true"
"285","A","2020/06/17 16:45:29.547","2020/06/17 16:45:29.547","-4.852030263919617","true"
"286","B","2020/06/17 16:34:26.775","2020/06/17 16:34:26.775","-1.3862943611198906","true"
"286","D","2020/06/17 16:35:26.775","2020/06/17 16:35:26.775","-1.3862943611198906","true"
"286","B","2020/06/17 16:36:26.775","2020/06/17 16:36:26.775","-1.3862943611198906","true"
"287","B","2020/06/17 16:34:53.478","2020/06/17 16:34:53.478","-1.3862943611198906","true"
"287","D","2020/06/17 16:35:53.478","2020/06/17 16:35:53.478","-1.3862943611198906","true"
"287","B","2020/06/17 16:36:53.478","2020/06/17 16:36:53.478","-1.3862943611198906","true"
"288","B","2020/06/17 16:35:51.489","2020/06/17 16:35:51.489","-1.3862943611198906","true"
"288","D","2020/06/17 16:36:51.489","2020/06/17 16:36:51.489","-1.3862943611198906","true"
"288","B","2020/06/17 16:37:51.489","2020/06/17 16:37:51.489","-1.3862943611198906","true"
"289","D","2020/06/17 16:38:01.343","2020/06/17 16:38:01.343","-2.772588722239781","true"
"289","A","2020/06/17 16:40:01.343","2020/06/17 16:40:01.343","-2.772588722239781","true"
"289","F","2020/06/17 16:41:01.343","2020/06/17 16:41:01.343","-2.772588722239781","true"
"289","A","2020/06/17 16:43:01.343","2020/06/17 16:43:01.343","-2.772588722239781","true"
"290","B","2020/06/17 16:38:17.548","2020/06/17 16:38:17.548","-1.3862943611198906","true"
"290","D","2020/06/17 16:39:17.548","2020/06/17 16:39:17.548","-1.3862943611198906","true"
"290","B","2020/06/17 16:40:17.548","2020/06/17 16:40:17.548","-1.3862943611198906","true"
"291","D","2020/06/17 16:39:37.092","2020/06/17 16:39:37.092","-1.3862943611198906","true"
"291","E","2020/06/17 16:40:37.092","2020/06/17 16:40:37.092","-1.3862943611198906","true"
"291","A","2020/06/17 16:41:37.092","2020/06/17 16:41:37.092","-1.3862943611198906","true"
"291","D","2020/06/17 16:42:37.092","2020/06/17 16:42:37.092","-1.3862943611198906","true"
"291","B","2020/06/17 16:43:37.092","2020/06/17 16:43:37.092","-1.3862943611198906","true"
"292","D","2020/06/17 16:40:16.208","2020/06/17 16:40:16.208","-1.3862943611198906","true"
"292","E","2020/06/17 16:41:16.208","2020/06/17 16:41:16.208","-1.3862943611198906","true"
"292","A","2020/06/17 16:42:16.208","2020/06/17 16:42:16.208","-1.3862943611198906","true"
"292","D","2020/06/17 16:43:16.208","2020/06/17 16:43:16.208","-1.3862943611198906","true"
"292","B","2020/06/17 16:44:16.208","2020/06/17 16:44:16.208","-1.3862943611198906","true"
"293","D","2020/06/17 16:43:34.925","2020/06/17 16:43:34.925","-4.1588830833596715","true"
"293","A","2020/06/17 16:45:34.925","2020/06/17 16:45:34.925","-4.1588830833596715","true"
"293","F","2020/06/17 16:46:34.925","2020/06/17 16:46:34.925","-4.1588830833596715","true"
"293","A","2020/06/17 16:48:34.925","2020/06/17 16:48:34.925","-4.1588830833596715","true"
"293","F","2020/06/17 16:49:34.925","2020/06/17 16:49:34.925","-4.1588830833596715","true"
"293","A","2020/06/17 16:51:34.925","2020/06/17 16:51:34.925","-4.1588830833596715","true"
"293","F","2020/06/17 16:52:34.925","2020/06/17 16:52:34.925","-4.1588830833596715","true"
"293","A","2020/06/17 16:54:34.925","2020/06/17 16:54:34.925","-4.1588830833596715","true"
"294","D","2020/06/17 16:43:34.999","2020/06/17 16:43:34.999","-1.3862943611198906","true"
"294","E","2020/06/17 16:44:34.999","2020/06/17 16:44:34.999","-1.3862943611198906","true"
"294","A","2020/06/17 16:45:34.999","2020/06/17 16:45:34.999","-1.3862943611198906","true"
"294","D","2020/06/17 16:46:34.999","2020/06/17 16:46:34.999","-1.3862943611198906","true"
"294","B","2020/06/17 16:47:34.999","2020/06/17 16:47:34.999","-1.3862943611198906","true"
"295","B","2020/06/17 16:45:50.358","2020/06/17 16:45:50.358","-1.3862943611198906","true"
"295","D","2020/06/17 16:46:50.358","2020/06/17 16:46:50.358","-1.3862943611198906","true"
"295","B","2020/06/17 16:47:50.358","2020/06/17 16:47:50.358","-1.3862943611198906","true"
"296","D","2020/06/17 16:48:08.401","2020/06/17 16:48:08.401","-2.772588722239781","true"
"296","C","2020/06/17 16:49:08.401","2020/06/17 16:49:08.401","-2.772588722239781","true"
"296","A","2020/06/17 16:50:08.401","2020/06/17 16:50:08.401","-2.772588722239781","true"
"296","F","2020/06/17 16:51:08.401","2020/06/17 16:51:08.401","-2.772588722239781","true"
"296","A","2020/06/17 16:53:08.401","2020/06/17 16:53:08.401","-2.772588722239781","true"
"297","D","2020/06/17 16:48:45.883","2020/06/17 16:48:45.883","-2.772588722239781","true"
"297","A","2020/06/17 16:50:45.883","2020/06/17 16:50:45.883","-2.772588722239781","true"
"297","F","2020/06/17 16:51:45.883","2020/06/17 16:51:45.883","-2.772588722239781","true"
"297","A","2020/06/17 16:53:45.883","2020/06/17 16:53:45.883","-2.772588722239781","true"
"298","B","2020/06/17 16:49:08.168","2020/06/17 16:49:08.168","-1.3862943611198906","true"
"298","D","2020/06/17 16:50:08.168","2020/06/17 16:50:08.168","-1.3862943611198906","true"
"298","B","2020/06/17 16:51:08.168","2020/06/17 16:51:08.168","-1.3862943611198906","true"
"299","D","2020/06/17 16:49:11.126","2020/06/17 16:49:11.126","-1.3862943611198906","true"
"299","E","2020/06/17 16:50:11.126","2020/06/17 16:50:11.126","-1.3862943611198906","true"
"299","A","2020/06/17 16:51:11.126","2020/06/17 16:51:11.126","-1.3862943611198906","true"
"299","D","2020/06/17 16:52:11.126","2020/06/17 16:52:11.126","-1.3862943611198906","true"
"299","B","2020/06/17 16:53:11.126","2020/06/17 16:53:11.126","-1.3862943611198906","true"
"300","D","2020/06/17 16:50:31.186","2020/06/17 16:50:31.186","-3.4657359027997265","true"
"300","C","2020/06/17 16:51:31.186","2020/06/17 16:51:31.186","-3.4657359027997265","true"
"300","A","2020/06/17 16:52:31.186","2020/06/17 16:52:31.186","-3.4657359027997265","true"
"300","F","2020/06/17 16:53:31.186","2020/06/17 16:53:31.186","-3.4657359027997265","true"
"300","A","2020/06/17 16:55:31.186","2020/06/17 16:55:31.186","-3.4657359027997265","true"
"300","F","2020/06/17 16:56:31.186","2020/06/17 16:56:31.186","-3.4657359027997265","true"
"300","A","2020/06/17 16:58:31.186","2020/06/17 16:58:31.186","-3.4657359027997265","true"
"301","D","2020/06/17 16:50:51.201","2020/06/17 16:50:51.201","-1.3862943611198906","true"
"301","E","2020/06/17 16:51:51.201","2020/06/17 16:51:51.201","-1.3862943611198906","true"
"301","A","2020/06/17 16:52:51.201","2020/06/17 16:52:51.201","-1.3862943611198906","true"
"301","D","2020/06/17 16:53:51.201","2020/06/17 16:53:51.201","-1.3862943611198906","true"
"301","B","2020/06/17 16:54:51.201","2020/06/17 16:54:51.201","-1.3862943611198906","true"
"302","A","2020/06/17 16:51:59.990","2020/06/17 16:51:59.990","-4.852030263919617","true"
"302","F","2020/06/17 16:52:59.990","2020/06/17 16:52:59.990","-4.852030263919617","true"
"302","D","2020/06/17 16:53:59.990","2020/06/17 16:53:59.990","-4.852030263919617","true"
"302","B","2020/06/17 16:54:59.990","2020/06/17 16:54:59.990","-4.852030263919617","true"
"302","D","2020/06/17 16:56:59.990","2020/06/17 16:56:59.990","-4.852030263919617","true"
"302","E","2020/06/17 16:58:59.990","2020/06/17 16:58:59.990","-4.852030263919617","true"
"302","A","2020/06/17 16:59:59.990","2020/06/17 16:59:59.990","-4.852030263919617","true"
"302","B","2020/06/17 17:00:59.990","2020/06/17 17:00:59.990","-4.852030263919617","true"
"302","C","2020/06/17 17:01:59.990","2020/06/17 17:01:59.990","-4.852030263919617","true"
"302","F","2020/06/17 17:03:59.990","2020/06/17 17:03:59.990","-4.852030263919617","true"
"303","B","2020/06/17 16:54:09.983","2020/06/17 16:54:09.983","-1.3862943611198906","true"
"303","D","2020/06/17 16:55:09.983","2020/06/17 16:55:09.983","-1.3862943611198906","true"
"303","B","2020/06/17 16:56:09.983","2020/06/17 16:56:09.983","-1.3862943611198906","true"
"304","B","2020/06/17 16:54:55.761","2020/06/17 16:54:55.761","-1.3862943611198906","true"
"304","D","2020/06/17 16:55:55.761","2020/06/17 16:55:55.761","-1.3862943611198906","true"
"304","B","2020/06/17 16:56:55.761","2020/06/17 16:56:55.761","-1.3862943611198906","true"
"305","D","2020/06/17 16:55:54.742","2020/06/17 16:55:54.742","-1.3862943611198906","true"
"305","E","2020/06/17 16:56:54.742","2020/06/17 16:56:54.742","-1.3862943611198906","true"
"305","A","2020/06/17 16:57:54.742","2020/06/17 16:57:54.742","-1.3862943611198906","true"
"305","D","2020/06/17 16:58:54.742","2020/06/17 16:58:54.742","-1.3862943611198906","true"
"305","B","2020/06/17 16:59:54.742","2020/06/17 16:59:54.742","-1.3862943611198906","true"
"306","D","2020/06/17 16:55:55.726","2020/06/17 16:55:55.726","-1.3862943611198906","true"
"306","E","2020/06/17 16:56:55.726","2020/06/17 16:56:55.726","-1.3862943611198906","true"
"306","A","2020/06/17 16:57:55.726","2020/06/17 16:57:55.726","-1.3862943611198906","true"
"306","D","2020/06/17 16:58:55.726","2020/06/17 16:58:55.726","-1.3862943611198906","true"
"306","B","2020/06/17 16:59:55.726","2020/06/17 16:59:55.726","-1.3862943611198906","true"
"307","B","2020/06/17 16:56:27.825","2020/06/17 16:56:27.825","-1.3862943611198906","true"
"307","D","2020/06/17 16:57:27.825","2020/06/17 16:57:27.825","-1.3862943611198906","true"
"307","B","2020/06/17 16:58:27.825","2020/06/17 16:58:27.825","-1.3862943611198906","true"
"308","D","2020/06/17 16:57:33.415","2020/06/17 16:57:33.415","-1.3862943611198906","true"
"308","E","2020/06/17 16:58:33.415","2020/06/17 16:58:33.415","-1.3862943611198906","true"
"308","A","2020/06/17 16:59:33.415","2020/06/17 16:59:33.415","-1.3862943611198906","true"
"308","D","2020/06/17 17:00:33.415","2020/06/17 17:00:33.415","-1.3862943611198906","true"
"308","B","2020/06/17 17:01:33.415","2020/06/17 17:01:33.415","-1.3862943611198906","true"
"309","F","2020/06/17 16:58:46.864","2020/06/17 16:58:46.864","-4.852030263919617","true"
"309","D","2020/06/17 16:59:46.864","2020/06/17 16:59:46.864","-4.852030263919617","true"
"309","A","2020/06/17 17:00:46.864","2020/06/17 17:00:46.864","-4.852030263919617","true"
"309","B","2020/06/17 17:01:46.864","2020/06/17 17:01:46.864","-4.852030263919617","true"
"309","D","2020/06/17 17:03:46.864","2020/06/17 17:03:46.864","-4.852030263919617","true"
"309","E","2020/06/17 17:05:46.864","2020/06/17 17:05:46.864","-4.852030263919617","true"
"309","B","2020/06/17 17:06:46.864","2020/06/17 17:06:46.864","-4.852030263919617","true"
"309","C","2020/06/17 17:07:46.864","2020/06/17 17:07:46.864","-4.852030263919617","true"
"309","A","2020/06/17 17:08:46.864","2020/06/17 17:08:46.864","-4.852030263919617","true"
"309","F","2020/06/17 17:10:46.864","2020/06/17 17:10:46.864","-4.852030263919617","true"
"310","D","2020/06/17 16:58:22.286","2020/06/17 16:58:22.286","-1.3862943611198906","true"
"310","E","2020/06/17 16:59:22.286","2020/06/17 16:59:22.286","-1.3862943611198906","true"
"310","A","2020/06/17 17:00:22.286","2020/06/17 17:00:22.286","-1.3862943611198906","true"
"310","D","2020/06/17 17:01:22.286","2020/06/17 17:01:22.286","-1.3862943611198906","true"
"310","B","2020/06/17 17:02:22.286","2020/06/17 17:02:22.286","-1.3862943611198906","true"
"311","A","2020/06/17 16:59:41.017","2020/06/17 16:59:41.017","-4.852030263919617","true"
"311","B","2020/06/17 17:00:41.017","2020/06/17 17:00:41.017","-4.852030263919617","true"
"311","F","2020/06/17 17:01:41.017","2020/06/17 17:01:41.017","-4.852030263919617","true"
"311","D","2020/06/17 17:02:41.017","2020/06/17 17:02:41.017","-4.852030263919617","true"
"311","D","2020/06/17 17:04:41.017","2020/06/17 17:04:41.017","-4.852030263919617","true"
"311","B","2020/06/17 17:06:41.017","2020/06/17 17:06:41.017","-4.852030263919617","true"
"311","E","2020/06/17 17:07:41.017","2020/06/17 17:07:41.017","-4.852030263919617","true"
"311","C","2020/06/17 17:08:41.017","2020/06/17 17:08:41.017","-4.852030263919617","true"
"311","A","2020/06/17 17:09:41.017","2020/06/17 17:09:41.017","-4.852030263919617","true"
"311","F","2020/06/17 17:11:41.017","2020/06/17 17:11:41.017","-4.852030263919617","true"
"312","D","2020/06/17 17:00:10.342","2020/06/17 17:00:10.342","-2.772588722239781","true"
"312","C","2020/06/17 17:01:10.342","2020/06/17 17:01:10.342","-2.772588722239781","true"
"312","A","2020/06/17 17:02:10.342","2020/06/17 17:02:10.342","-2.772588722239781","true"
"312","F","2020/06/17 17:03:10.342","2020/06/17 17:03:10.342","-2.772588722239781","true"
"312","A","2020/06/17 17:05:10.342","2020/06/17 17:05:10.342","-2.772588722239781","true"
"313","D","2020/06/17 17:02:38.879","2020/06/17 17:02:38.879","-2.772588722239781","true"
"313","A","2020/06/17 17:04:38.879","2020/06/17 17:04:38.879","-2.772588722239781","true"
"313","F","2020/06/17 17:05:38.879","2020/06/17 17:05:38.879","-2.772588722239781","true"
"313","A","2020/06/17 17:07:38.879","2020/06/17 17:07:38.879","-2.772588722239781","true"
"314","D","2020/06/17 17:02:49.235","2020/06/17 17:02:49.235","-1.3862943611198906","true"
"314","E","2020/06/17 17:03:49.235","2020/06/17 17:03:49.235","-1.3862943611198906","true"
"314","A","2020/06/17 17:04:49.235","2020/06/17 17:04:49.235","-1.3862943611198906","true"
"314","D","2020/06/17 17:05:49.235","2020/06/17 17:05:49.235","-1.3862943611198906","true"
"314","B","2020/06/17 17:06:49.235","2020/06/17 17:06:49.235","-1.3862943611198906","true"
"315","F","2020/06/17 17:04:41.303","2020/06/17 17:04:41.303","-4.1588830833596715","true"
"315","D","2020/06/17 17:05:41.303","2020/06/17 17:05:41.303","-4.1588830833596715","true"
"315","A","2020/06/17 17:06:41.303","2020/06/17 17:06:41.303","-4.1588830833596715","true"
"315","B","2020/06/17 17:07:41.303","2020/06/17 17:07:41.303","-4.1588830833596715","true"
"315","D","2020/06/17 17:09:41.303","2020/06/17 17:09:41.303","-4.1588830833596715","true"
"315","E","2020/06/17 17:11:41.303","2020/06/17 17:11:41.303","-4.1588830833596715","true"
"315","A","2020/06/17 17:12:41.303","2020/06/17 17:12:41.303","-4.1588830833596715","true"
"315","B","2020/06/17 17:13:41.303","2020/06/17 17:13:41.303","-4.1588830833596715","true"
"315","C","2020/06/17 17:14:41.303","2020/06/17 17:14:41.303","-4.1588830833596715","true"
"315","F","2020/06/17 17:16:41.303","2020/06/17 17:16:41.303","-4.1588830833596715","true"
"316","D","2020/06/17 17:04:29.563","2020/06/17 17:04:29.563","-2.772588722239781","true"
"316","C","2020/06/17 17:05:29.563","2020/06/17 17:05:29.563","-2.772588722239781","true"
"316","A","2020/06/17 17:06:29.563","2020/06/17 17:06:29.563","-2.772588722239781","true"
"316","F","2020/06/17 17:07:29.563","2020/06/17 17:07:29.563","-2.772588722239781","true"
"316","A","2020/06/17 17:09:29.563","2020/06/17 17:09:29.563","-2.772588722239781","true"
"317","D","2020/06/17 17:04:35.531","2020/06/17 17:04:35.531","-1.3862943611198906","true"
"317","E","2020/06/17 17:05:35.531","2020/06/17 17:05:35.531","-1.3862943611198906","true"
"317","A","2020/06/17 17:06:35.531","2020/06/17 17:06:35.531","-1.3862943611198906","true"
"317","D","2020/06/17 17:07:35.531","2020/06/17 17:07:35.531","-1.3862943611198906","true"
"317","B","2020/06/17 17:08:35.531","2020/06/17 17:08:35.531","-1.3862943611198906","true"
"318","D","2020/06/17 17:05:15.133","2020/06/17 17:05:15.133","-1.3862943611198906","true"
"318","E","2020/06/17 17:06:15.133","2020/06/17 17:06:15.133","-1.3862943611198906","true"
"318","A","2020/06/17 17:07:15.133","2020/06/17 17:07:15.133","-1.3862943611198906","true"
"318","D","2020/06/17 17:08:15.133","2020/06/17 17:08:15.133","-1.3862943611198906","true"
"318","B","2020/06/17 17:09:15.133","2020/06/17 17:09:15.133","-1.3862943611198906","true"
"319","B","2020/06/17 17:05:49.865","2020/06/17 17:05:49.865","-1.3862943611198906","true"
"319","D","2020/06/17 17:06:49.865","2020/06/17 17:06:49.865","-1.3862943611198906","true"
"319","B","2020/06/17 17:07:49.865","2020/06/17 17:07:49.865","-1.3862943611198906","true"
"320","B","2020/06/17 17:07:18.645","2020/06/17 17:07:18.645","-1.3862943611198906","true"
"320","D","2020/06/17 17:08:18.645","2020/06/17 17:08:18.645","-1.3862943611198906","true"
"320","B","2020/06/17 17:09:18.645","2020/06/17 17:09:18.645","-1.3862943611198906","true"
"321","D","2020/06/17 17:07:27.109","2020/06/17 17:07:27.109","-1.3862943611198906","true"
"321","E","2020/06/17 17:08:27.109","2020/06/17 17:08:27.109","-1.3862943611198906","true"
"321","A","2020/06/17 17:09:27.109","2020/06/17 17:09:27.109","-1.3862943611198906","true"
"321","D","2020/06/17 17:10:27.109","2020/06/17 17:10:27.109","-1.3862943611198906","true"
"321","B","2020/06/17 17:11:27.109","2020/06/17 17:11:27.109","-1.3862943611198906","true"
"322","D","2020/06/17 17:07:53.489","2020/06/17 17:07:53.489","-2.772588722239781","true"
"322","A","2020/06/17 17:09:53.489","2020/06/17 17:09:53.489","-2.772588722239781","true"
"322","F","2020/06/17 17:10:53.489","2020/06/17 17:10:53.489","-2.772588722239781","true"
"322","A","2020/06/17 17:12:53.489","2020/06/17 17:12:53.489","-2.772588722239781","true"
"323","A","2020/06/17 17:08:54.200","2020/06/17 17:08:54.200","-4.1588830833596715","true"
"323","B","2020/06/17 17:09:54.200","2020/06/17 17:09:54.200","-4.1588830833596715","true"
"323","F","2020/06/17 17:10:54.200","2020/06/17 17:10:54.200","-4.1588830833596715","true"
"323","D","2020/06/17 17:11:54.200","2020/06/17 17:11:54.200","-4.1588830833596715","true"
"323","D","2020/06/17 17:13:54.200","2020/06/17 17:13:54.200","-4.1588830833596715","true"
"323","B","2020/06/17 17:15:54.200","2020/06/17 17:15:54.200","-4.1588830833596715","true"
"323","C","2020/06/17 17:16:54.200","2020/06/17 17:16:54.200","-4.1588830833596715","true"
"323","E","2020/06/17 17:17:54.200","2020/06/17 17:17:54.200","-4.1588830833596715","true"
"323","A","2020/06/17 17:18:54.200","2020/06/17 17:18:54.200","-4.1588830833596715","true"
"323","F","2020/06/17 17:20:54.200","2020/06/17 17:20:54.200","-4.1588830833596715","true"
"324","D","2020/06/17 17:08:36.684","2020/06/17 17:08:36.684","-2.772588722239781","true"
"324","C","2020/06/17 17:09:36.684","2020/06/17 17:09:36.684","-2.772588722239781","true"
"324","A","2020/06/17 17:10:36.684","2020/06/17 17:10:36.684","-2.772588722239781","true"
"324","F","2020/06/17 17:11:36.684","2020/06/17 17:11:36.684","-2.772588722239781","true"
"324","A","2020/06/17 17:13:36.684","2020/06/17 17:13:36.684","-2.772588722239781","true"
"325","A","2020/06/17 17:09:44.904","2020/06/17 17:09:44.904","-5.545177444479562","true"
"325","F","2020/06/17 17:10:44.904","2020/06/17 17:10:44.904","-5.545177444479562","true"
"325","D","2020/06/17 17:11:44.904","2020/06/17 17:11:44.904","-5.545177444479562","true"
"325","B","2020/06/17 17:12:44.904","2020/06/17 17:12:44.904","-5.545177444479562","true"
"325","D","2020/06/17 17:14:44.904","2020/06/17 17:14:44.904","-5.545177444479562","true"
"325","E","2020/06/17 17:16:44.904","2020/06/17 17:16:44.904","-5.545177444479562","true"
"325","B","2020/06/17 17:17:44.904","2020/06/17 17:17:44.904","-5.545177444479562","true"
"325","C","2020/06/17 17:18:44.904","2020/06/17 17:18:44.904","-5.545177444479562","true"
"325","A","2020/06/17 17:19:44.904","2020/06/17 17:19:44.904","-5.545177444479562","true"
"325","F","2020/06/17 17:21:44.904","2020/06/17 17:21:44.904","-5.545177444479562","true"
"326","B","2020/06/17 17:08:45.485","2020/06/17 17:08:45.485","-1.3862943611198906","true"
"326","D","2020/06/17 17:09:45.485","2020/06/17 17:09:45.485","-1.3862943611198906","true"
"326","B","2020/06/17 17:10:45.485","2020/06/17 17:10:45.485","-1.3862943611198906","true"
"327","D","2020/06/17 17:10:18.650","2020/06/17 17:10:18.650","-7.6246189861593985","true"
"327","C","2020/06/17 17:11:18.650","2020/06/17 17:11:18.650","-7.6246189861593985","true"
"327","A","2020/06/17 17:12:18.650","2020/06/17 17:12:18.650","-7.6246189861593985","true"
"327","F","2020/06/17 17:13:18.650","2020/06/17 17:13:18.650","-7.6246189861593985","true"
"327","A","2020/06/17 17:15:18.650","2020/06/17 17:15:18.650","-7.6246189861593985","true"
"327","F","2020/06/17 17:16:18.650","2020/06/17 17:16:18.650","-7.6246189861593985","true"
"327","A","2020/06/17 17:18:18.650","2020/06/17 17:18:18.650","-7.6246189861593985","true"
"327","F","2020/06/17 17:19:18.650","2020/06/17 17:19:18.650","-7.6246189861593985","true"
"327","A","2020/06/17 17:21:18.650","2020/06/17 17:21:18.650","-7.6246189861593985","true"
"327","F","2020/06/17 17:22:18.650","2020/06/17 17:22:18.650","-7.6246189861593985","true"
"327","A","2020/06/17 17:24:18.650","2020/06/17 17:24:18.650","-7.6246189861593985","true"
"327","F","2020/06/17 17:25:18.650","2020/06/17 17:25:18.650","-7.6246189861593985","true"
"327","A","2020/06/17 17:27:18.650","2020/06/17 17:27:18.650","-7.6246189861593985","true"
"327","F","2020/06/17 17:28:18.650","2020/06/17 17:28:18.650","-7.6246189861593985","true"
"327","A","2020/06/17 17:30:18.650","2020/06/17 17:30:18.650","-7.6246189861593985","true"
"327","F","2020/06/17 17:31:18.650","2020/06/17 17:31:18.650","-7.6246189861593985","true"
"327","A","2020/06/17 17:33:18.650","2020/06/17 17:33:18.650","-7.6246189861593985","true"
"327","F","2020/06/17 17:34:18.650","2020/06/17 17:34:18.650","-7.6246189861593985","true"
"327","A","2020/06/17 17:36:18.650","2020/06/17 17:36:18.650","-7.6246189861593985","true"
"328","B","2020/06/17 17:11:40.313","2020/06/17 17:11:40.313","-1.3862943611198906","true"
"328","D","2020/06/17 17:12:40.313","2020/06/17 17:12:40.313","-1.3862943611198906","true"
"328","B","2020/06/17 17:13:40.313","2020/06/17 17:13:40.313","-1.3862943611198906","true"
"329","D","2020/06/17 17:12:11.309","2020/06/17 17:12:11.309","-1.3862943611198906","true"
"329","E","2020/06/17 17:13:11.309","2020/06/17 17:13:11.309","-1.3862943611198906","true"
"329","A","2020/06/17 17:14:11.309","2020/06/17 17:14:11.309","-1.3862943611198906","true"
"329","D","2020/06/17 17:15:11.309","2020/06/17 17:15:11.309","-1.3862943611198906","true"
"329","B","2020/06/17 17:16:11.309","2020/06/17 17:16:11.309","-1.3862943611198906","true"
"330","B","2020/06/17 17:15:55.857","2020/06/17 17:15:55.857","-1.3862943611198906","true"
"330","D","2020/06/17 17:16:55.857","2020/06/17 17:16:55.857","-1.3862943611198906","true"
"330","B","2020/06/17 17:17:55.857","2020/06/17 17:17:55.857","-1.3862943611198906","true"
"331","B","2020/06/17 17:15:57.355","2020/06/17 17:15:57.355","-1.3862943611198906","true"
"331","D","2020/06/17 17:16:57.355","2020/06/17 17:16:57.355","-1.3862943611198906","true"
"331","B","2020/06/17 17:17:57.355","2020/06/17 17:17:57.355","-1.3862943611198906","true"
"332","D","2020/06/17 17:17:02.528","2020/06/17 17:17:02.528","-2.772588722239781","true"
"332","A","2020/06/17 17:19:02.528","2020/06/17 17:19:02.528","-2.772588722239781","true"
"332","F","2020/06/17 17:20:02.528","2020/06/17 17:20:02.528","-2.772588722239781","true"
"332","A","2020/06/17 17:22:02.528","2020/06/17 17:22:02.528","-2.772588722239781","true"
"333","D","2020/06/17 17:18:47.885","2020/06/17 17:18:47.885","-3.4657359027997265","true"
"333","C","2020/06/17 17:19:47.885","2020/06/17 17:19:47.885","-3.4657359027997265","true"
"333","A","2020/06/17 17:20:47.885","2020/06/17 17:20:47.885","-3.4657359027997265","true"
"333","F","2020/06/17 17:21:47.885","2020/06/17 17:21:47.885","-3.4657359027997265","true"
"333","A","2020/06/17 17:23:47.885","2020/06/17 17:23:47.885","-3.4657359027997265","true"
"333","F","2020/06/17 17:24:47.885","2020/06/17 17:24:47.885","-3.4657359027997265","true"
"333","A","2020/06/17 17:26:47.885","2020/06/17 17:26:47.885","-3.4657359027997265","true"
"334","F","2020/06/17 17:22:02.206","2020/06/17 17:22:02.206","-4.1588830833596715","true"
"334","D","2020/06/17 17:23:02.206","2020/06/17 17:23:02.206","-4.1588830833596715","true"
"334","A","2020/06/17 17:24:02.206","2020/06/17 17:24:02.206","-4.1588830833596715","true"
"334","B","2020/06/17 17:25:02.206","2020/06/17 17:25:02.206","-4.1588830833596715","true"
"334","D","2020/06/17 17:27:02.206","2020/06/17 17:27:02.206","-4.1588830833596715","true"
"334","E","2020/06/17 17:29:02.206","2020/06/17 17:29:02.206","-4.1588830833596715","true"
